,loan_id,published_date,current_balance,original_balance,property_state,orig_int_rate,orig_dscr,orig_ltv,special_servicer,freddie_held,principal_paydown,label
6883,456000070,2017-01-25,1643310,1830000,FL,0.0525,1.37,0.607,keybank,0.0,186690,0.0
6884,708236758,2017-01-25,1639047,1655000,NY,0.0321,1.34,0.788,"arbor_commercial_mortgage,_llc",0.0,15953,0.0
6885,10102243,2017-01-25,1638467,1700000,NE,0.0414,2.05,0.471,cwcapital,0.0,61533,0.0
6886,932336590,2017-01-25,1635000,1635000,CA,0.0398,1.41,0.558,gemsa,0.0,0,0.0
6887,300701088,2017-01-25,1631436,1750000,MN,0.041,1.94,0.561,keybank,0.0,118564,0.0
6888,504195905,2017-01-25,1626467,1685000,CA,0.03375,1.32,0.709,"situs_holdings,_llc",0.0,58533,0.0
6889,330023201,2017-01-25,1625558,1732383,SC,0.0705,1.22,0.56,pacific_life_insurance_company,0.0,106825,0.0
6890,330024401,2017-01-25,1621897,1710300,NC,0.075,1.33,0.397,pacific_life_insurance_company,0.0,88403,0.0
6891,932339808,2017-01-25,1620801,1665000,NC,0.0457,1.41,0.691,gemsa,0.0,44199,0.0
6892,708642578,2017-01-25,1620000,1620000,CA,0.0389,1.19,0.704,keybank,0.0,0,1.0
6893,838100070,2017-01-25,1601392,1750000,PA,0.0559,1.312,0.695,keybank,0.0,148608,1.0
6894,504195956,2017-01-25,1600046,1650000,CA,0.0325,1.43,0.512,"situs_holdings,_llc",0.0,49954,0.0
6895,708557848,2017-01-25,1600000,1600000,IL,0.04,1.2,0.8,keybank,0.0,0,0.0
6896,708282822,2017-01-25,1595333,1700000,TX,0.0503,1.37,0.655,wells_fargo_bank,0.0,104667,0.0
6897,708235085,2017-01-25,1595176,1640000,FL,0.0422,1.48,0.797,"arbor_commercial_mortgage,_llc",0.0,44824,1.0
6898,10096547,2017-01-25,1592000,1650000,NY,0.0415,1.72,0.747,wells_fargo_bank,0.0,58000,0.0
6899,708237436,2017-01-25,1591277,1600000,CT,0.0411,1.31,0.762,"arbor_commercial_mortgage,_llc",0.0,8723,0.0
6900,708561179,2017-01-25,1587213,1600000,CA,0.0325,1.22,0.8,keybank,0.0,12787,0.0
6901,708228216,2017-01-25,1581312,1600000,CA,0.0374,1.5,0.588,"arbor_commercial_mortgage,_llc",0.0,18688,0.0
6902,708239838,2017-01-25,1578415,1618000,GA,0.0393,1.79,0.725,keybank,0.0,39585,0.0
6903,708490204,2017-01-25,1578183,1602800,CA,0.035,1.2,0.563,"greystone_servicing_corporation,_inc.",0.0,24617,0.0
6904,708241867,2017-01-25,1577479,1589000,CA,0.0376,1.33,0.7,keybank,0.0,11521,0.0
6905,708642152,2017-01-25,1571234,1630000,CA,0.0379,1.22,0.62,keybank,0.0,58766,0.0
6906,708561187,2017-01-25,1562083,1600000,WA,0.0378,1.33,0.614,keybank,0.0,37917,0.0
6907,708239501,2017-01-25,1560000,1560000,TX,0.0436,1.3,0.8,keybank,0.0,0,0.0
6908,303841095,2017-01-25,1559062,1568000,CA,0.0388,1.25,0.622,midland_loan_services,0.0,8938,0.0
6909,300060081,2017-01-25,1556552,1700000,MN,0.0361,2.6,0.382,keybank,0.0,143448,0.0
6910,708556353,2017-01-25,1557005,1600000,NY,0.0309,1.55,0.664,keybank,0.0,42995,1.0
6911,708230865,2017-01-25,1550000,1550000,TX,0.0403,1.4,0.605,"arbor_commercial_mortgage,_llc",0.0,0,0.0
6912,708101259,2017-01-25,1549752,1617500,FL,0.0514,1.54,0.663,wells_fargo_bank,0.0,67748,0.0
6913,330026601,2017-01-25,1549700,1620000,WI,0.0763,1.21,0.424,pacific_life_insurance_company,0.0,70300,0.0
6914,708491375,2017-01-25,1545835,1599500,NY,0.034,1.4,0.757,"greystone_servicing_corporation,_inc.",0.0,53665,0.0
6915,708236766,2017-01-25,1544849,1560000,NY,0.0317,1.41,0.8,"arbor_commercial_mortgage,_llc",0.0,15151,0.0
6916,330033601,2017-01-25,1543414,1590000,TN,0.0708,1.2,0.673,pacific_life_insurance_company,0.0,46586,1.0
6917,330035802,2017-01-25,1527927,1695100,CA,0.0607,1.4,0.439,pacific_life_insurance_company,0.0,167173,0.0
6918,708241875,2017-01-25,1521276,1561000,CA,0.0372,1.48,0.698,keybank,0.0,39724,0.0
6919,932414931,2017-01-25,1517674,1520000,CA,0.0366,1.31,0.8,gemsa,0.0,2326,1.0
6920,10091423,2017-01-25,1510881,1580000,LA,0.0506,1.35,0.679,"berkeley_point_capital,_llc",0.0,69119,0.0
6921,708242464,2017-01-25,1510262,1550000,CT,0.0368,1.3,0.702,keybank,0.0,39738,0.0
6922,708154972,2017-01-25,1506870,1520000,TX,0.0378,1.64,0.8,gemsa,0.0,13130,0.0
6923,708556493,2017-01-25,1500773,1537500,MI,0.0435,1.54,0.633,keybank,0.0,36727,0.0
6924,708492398,2017-01-25,1500000,1500000,CA,0.0333,1.66,0.438,"greystone_servicing_corporation,_inc.",0.0,0,0.0
6925,708556078,2017-01-25,1490245,1505000,CA,0.0312,1.21,0.69,keybank,0.0,14755,0.0
6926,708490662,2017-01-25,1486336,1508000,CO,0.0385,1.22,0.758,"greystone_servicing_corporation,_inc.",0.0,21664,0.0
6927,300060082,2017-01-25,1478508,1600000,MN,0.0423,1.36,0.691,keybank,0.0,121492,0.0
6928,932412785,2017-01-25,1473215,1480000,CA,0.0345,1.21,0.705,gemsa,0.0,6785,0.0
6929,708159788,2017-01-25,1472000,1472000,NM,0.0441,1.3,0.8,gemsa,0.0,0,0.0
6930,708564992,2017-01-25,1472685,1480000,CA,0.0315,1.2,0.68,keybank,0.0,7315,1.0
6931,708556116,2017-01-25,1469451,1484000,CA,0.0312,1.2,0.64,keybank,0.0,14549,0.0
6932,504195786,2017-01-25,1467643,1634500,CA,0.0525,1.46,0.644,"situs_holdings,_llc",0.0,166857,0.0
6933,330031901,2017-01-25,1464672,1520000,TN,0.0658,1.25,0.407,pacific_life_insurance_company,0.0,55328,0.0
6934,504195557,2017-01-25,1464462,1630000,CA,0.0425,1.33,0.607,"situs_holdings,_llc",0.0,165538,0.0
6935,10099812,2017-01-25,1461244,1500000,TX,0.0451,1.89,0.413,wells_fargo_bank,0.0,38756,0.0
6936,708159648,2017-01-25,1460000,1460000,IN,0.0437,1.41,0.768,gemsa,0.0,0,0.0
6937,504195921,2017-01-25,1457348,1500000,CA,0.03625,1.73,0.537,"situs_holdings,_llc",0.0,42652,0.0
6938,330026501,2017-01-25,1452006,1520000,FL,0.0746,1.52,0.355,pacific_life_insurance_company,0.0,67994,0.0
6939,330032601,2017-01-25,1451439,1500000,IL,0.0706,1.21,0.488,pacific_life_insurance_company,0.0,48561,0.0
6940,708241212,2017-01-25,1451000,1451000,CT,0.045,1.25,0.764,"arbor_commercial_mortgage,_llc",0.0,0,0.0
6941,302781106,2017-01-25,1450000,1450000,MA,0.0424,2.44,0.518,keybank,0.0,0,0.0
6942,304221090,2017-01-25,1449185,1500000,MD,0.0413,1.31,0.425,cwcapital,0.0,50815,0.0
6943,330036701,2017-01-25,1448641,1491004,SC,0.056,1.2,0.416,pacific_life_insurance_company,0.0,42363,1.0
6944,301901088,2017-01-25,1447495,1520000,KS,0.046,1.83,0.717,wells_fargo_bank,0.0,72505,0.0
6945,10093734,2017-01-25,1445278,1510000,NY,0.035,7.27,0.096,wells_fargo_bank,0.0,64722,0.0
6946,708230393,2017-01-25,1440000,1440000,TX,0.0441,1.33,0.791,"arbor_commercial_mortgage,_llc",0.0,0,0.0
6947,932413668,2017-01-25,1440000,1440000,PA,0.0472,1.26,0.8,gemsa,0.0,0,0.0
6948,330034501,2017-01-25,1439786,1485000,IN,0.063,1.36,0.526,pacific_life_insurance_company,0.0,45214,0.0
6949,504195913,2017-01-25,1436087,1470000,CA,0.045,1.4,0.761,"situs_holdings,_llc",0.0,33913,0.0
6950,932414052,2017-01-25,1435000,1435000,TX,0.0469,1.33,0.7,gemsa,0.0,0,0.0
6951,708641873,2017-01-25,1434567,1500000,CA,0.034,1.39,0.655,keybank,0.0,65433,0.0
6952,504196235,2017-01-25,1434403,1500000,CA,0.04625,1.72,0.364,"situs_holdings,_llc",0.0,65597,0.0
6953,504195948,2017-01-25,1429795,1481250,CA,0.03375,1.33,0.741,"situs_holdings,_llc",0.0,51455,0.0
6954,504196243,2017-01-25,1428999,1520000,CA,0.04,1.75,0.523,"situs_holdings,_llc",0.0,91001,0.0
6955,304901175,2017-01-25,1425000,1425000,PA,0.0452,1.4,0.713,wells_fargo_bank,0.0,0,0.0
6956,330028201,2017-01-25,1424623,1490785,FL,0.0711,2.73,0.193,pacific_life_insurance_company,0.0,66162,0.0
6957,330037501,2017-01-25,1423966,1462000,TX,0.0585,1.26,0.738,pacific_life_insurance_company,0.0,38034,0.0
6958,330032201,2017-01-25,1423016,1470000,KY,0.0713,1.3,0.52,pacific_life_insurance_company,0.0,46984,0.0
6959,708642543,2017-01-25,1420000,1420000,CA,0.0387,1.31,0.684,keybank,0.0,0,0.0
6960,708236618,2017-01-25,1411264,1425000,NY,0.0321,1.31,0.792,"arbor_commercial_mortgage,_llc",0.0,13736,0.0
6961,304611087,2017-01-25,1400000,1400000,NY,0.0406,1.36,0.7,wells_fargo_bank,0.0,0,0.0
6962,708227473,2017-01-25,1395866,1415000,UT,0.0416,1.32,0.708,keybank,0.0,19134,0.0
6963,708247717,2017-01-25,1391988,1400000,FL,0.0386,1.36,0.778,keybank,0.0,8012,1.0
6964,304611086,2017-01-25,1385300,1425000,NY,0.0412,2.65,0.308,wells_fargo_bank,0.0,39700,0.0
6965,10074261,2017-01-25,1384660,1500000,TN,0.0391,2.39,0.562,wells_fargo_bank,0.0,115340,0.0
6966,708194109,2017-01-25,1383346,1444000,NY,0.057,1.45,0.584,wells_fargo_bank,0.0,60654,0.0
6967,10093735,2017-01-25,1382715,1440000,OH,0.0413,1.63,0.598,wells_fargo_bank,0.0,57285,0.0
6968,300060083,2017-01-25,1382666,1498000,IN,0.0415,1.61,0.695,keybank,0.0,115334,0.0
6969,330022101,2017-01-25,1382254,1500000,FL,0.0697,2.64,0.14,pacific_life_insurance_company,0.0,117746,0.0
6970,10091424,2017-01-25,1378388,1440000,CO,0.0466,1.54,0.654,"berkeley_point_capital,_llc",0.0,61612,0.0
6971,504196227,2017-01-25,1377155,1448000,CA,0.0375,1.27,0.656,"situs_holdings,_llc",0.0,70845,0.0
6972,10091425,2017-01-25,1371679,1429000,AZ,0.0465,1.25,0.548,"berkeley_point_capital,_llc",0.0,57321,0.0
6973,10091426,2017-01-25,1362661,1425000,LA,0.0506,1.31,0.559,"berkeley_point_capital,_llc",0.0,62339,0.0
6974,708246648,2017-01-25,1360494,1390000,VA,0.0436,1.25,0.775,keybank,0.0,29506,0.0
6975,708179630,2017-01-25,1358692,730000,MA,0.0474,1.301,0.617,wells_fargo_bank,0.0,-628692,0.0
6976,330037301,2017-01-25,1358014,1396000,MN,0.056,1.22,0.582,pacific_life_insurance_company,0.0,37986,0.0
6977,10059142,2017-01-25,1357567,1475000,FL,0.0594,1.39,0.705,wells_fargo_bank,0.0,117433,0.0
6978,301151079,2017-01-25,1353440,1450000,NY,0.0379,2.8,0.327,wells_fargo_bank,0.0,96560,0.0
6979,932337430,2017-01-25,1350000,1350000,MI,0.0464,2.46,0.675,gemsa,0.0,0,1.0
6980,304611088,2017-01-25,1350000,1350000,NY,0.0406,1.88,0.6,wells_fargo_bank,0.0,0,0.0
6981,330027201,2017-01-25,1347889,1415000,WI,0.07,1.69,0.505,pacific_life_insurance_company,0.0,67111,0.0
6982,330021511,2017-01-25,1347582,1435000,MO,0.0745,1.27,0.634,pacific_life_insurance_company,0.0,87418,1.0
6983,330026101,2017-01-25,1346221,1413470,MD,0.0724,1.2,0.413,pacific_life_insurance_company,0.0,67249,0.0
6984,330032501,2017-01-25,1338271,1388000,AZ,0.065,1.48,0.246,pacific_life_insurance_company,0.0,49729,0.0
6985,708494870,2017-01-25,1326584,1375000,NY,0.0313,1.35,0.621,"greystone_servicing_corporation,_inc.",0.0,48416,1.0
6986,330025401,2017-01-25,1325486,1396000,CA,0.0715,1.23,0.214,pacific_life_insurance_company,0.0,70514,0.0
6987,10091427,2017-01-25,1325368,1386000,LA,0.0506,1.35,0.619,"berkeley_point_capital,_llc",0.0,60632,0.0
6988,932336574,2017-01-25,1325000,1325000,CA,0.0386,1.45,0.403,gemsa,0.0,0,0.0
6989,708561489,2017-01-25,1319000,1319000,CA,0.037,1.42,0.55,keybank,0.0,0,0.0
6990,504196200,2017-01-25,1317837,1380000,CA,0.0425,1.46,0.614,"situs_holdings,_llc",0.0,62163,0.0
6991,504195530,2017-01-25,1316622,1363000,CA,0.035,2.21,0.435,"situs_holdings,_llc",0.0,46378,0.0
6992,330039302,2017-01-25,1313917,1410000,CA,0.0531,1.55,0.26,pacific_life_insurance_company,0.0,96083,0.0
6993,708239781,2017-01-25,1313493,1350000,NV,0.0339,1.92,0.683,"arbor_commercial_mortgage,_llc",0.0,36507,0.0
6994,708642446,2017-01-25,1310000,1310000,CA,0.0386,1.22,0.682,keybank,0.0,0,0.0
6995,708241743,2017-01-25,1303387,1312000,CA,0.0313,1.23,0.8,"arbor_commercial_mortgage,_llc",0.0,8613,0.0
6996,708241476,2017-01-25,1302518,1310000,AZ,0.0387,1.36,0.689,keybank,0.0,7482,0.0
6997,651100076,2017-01-25,1301913,1530000,VA,0.0464,6.08,0.178,cwcapital,0.0,228087,0.0
6998,708237584,2017-01-25,1300000,1300000,NC,0.0428,1.51,0.734,"arbor_commercial_mortgage,_llc",0.0,0,0.0
6999,301901089,2017-01-25,1295127,1360000,ID,0.046,1.45,0.66,wells_fargo_bank,0.0,64873,0.0
7000,301901090,2017-01-25,1295127,1360000,KS,0.046,1.76,0.764,wells_fargo_bank,0.0,64873,0.0
7001,504195859,2017-01-25,1294801,1340000,CA,0.0325,2.36,0.435,"situs_holdings,_llc",0.0,45199,0.0
7002,708562469,2017-01-25,1285029,1320000,IL,0.0317,1.4,0.775,keybank,0.0,34971,0.0
7003,708491073,2017-01-25,1277276,1320000,IL,0.0385,1.33,0.785,"greystone_servicing_corporation,_inc.",0.0,42724,0.0
7004,708154360,2017-01-25,1275664,1290000,CA,0.0331,1.31,0.725,gemsa,0.0,14336,0.0
7005,330037601,2017-01-25,1273463,1306235,NC,0.0605,1.58,0.173,pacific_life_insurance_company,0.0,32772,0.0
7006,330038801,2017-01-25,1271323,1300000,NH,0.057,1.28,0.335,pacific_life_insurance_company,0.0,28677,0.0
7007,504196340,2017-01-25,1269397,1365000,CA,0.04125,1.84,0.534,"situs_holdings,_llc",0.0,95603,0.0
7008,708246133,2017-01-25,1268148,1300000,NV,0.036,1.46,0.548,"arbor_commercial_mortgage,_llc",0.0,31852,0.0
7009,708234011,2017-01-25,1258835,1275000,MA,0.0331,1.38,0.787,"arbor_commercial_mortgage,_llc",0.0,16165,0.0
7010,504196219,2017-01-25,1253594,1320000,CA,0.0425,1.9,0.391,"situs_holdings,_llc",0.0,66406,0.0
7011,330027001,2017-01-25,1252632,1315000,MI,0.07,1.6,0.381,pacific_life_insurance_company,0.0,62368,0.0
7012,708284329,2017-01-25,1252066,654000,NY,0.0561,1.25,0.593,wells_fargo_bank,0.0,-598066,0.0
7013,504195980,2017-01-25,1248285,1312500,CA,0.0375,1.41,0.682,"situs_holdings,_llc",0.0,64215,0.0
7014,708235417,2017-01-25,1248000,1248000,MI,0.0401,1.33,0.775,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7015,30310337,2017-01-25,1245915,1300000,TX,0.032737,2.16,0.596,wells_fargo_bank,0.0,54085,0.0
7016,10102244,2017-01-25,1239884,1275000,IL,0.0418,1.25,0.745,cwcapital,0.0,35116,0.0
7017,708556744,2017-01-25,1238041,1250000,NY,0.0325,1.22,0.714,keybank,0.0,11959,0.0
7018,10073950,2017-01-25,1233000,1233000,MA,0.0374,2.23,0.44,wells_fargo_bank,0.0,0,0.0
7019,708642306,2017-01-25,1230000,1230000,CA,0.0379,1.06,0.615,keybank,0.0,0,0.0
7020,10087080,2017-01-25,1224004,1280000,LA,0.0506,1.35,0.612,wells_fargo_bank,0.0,55996,0.0
7021,708642659,2017-01-25,1223550,1250000,CA,0.0418,1.37,0.617,keybank,0.0,26450,0.0
7022,330023401,2017-01-25,1223085,1300000,MD,0.0718,1.32,0.381,pacific_life_insurance_company,0.0,76915,0.0
7023,330022201,2017-01-25,1217649,1315104,TX,0.0722,1.34,0.405,pacific_life_insurance_company,0.0,97455,0.0
7024,330027101,2017-01-25,1211430,1280000,TX,0.063,1.37,0.44,pacific_life_insurance_company,0.0,68570,0.0
7025,330024701,2017-01-25,1209644,1275000,IN,0.0731,1.29,0.289,pacific_life_insurance_company,0.0,65356,0.0
7026,330025701,2017-01-25,1207275,1500000,CA,0.0735,1.51,0.194,pacific_life_insurance_company,0.0,292725,0.0
7027,330032101,2017-01-25,1206116,1255000,IN,0.062,1.96,0.31,pacific_life_insurance_company,0.0,48884,0.0
7028,504196162,2017-01-25,1190320,1231000,CA,0.03375,1.29,0.53,"situs_holdings,_llc",0.0,40680,0.0
7029,330020111,2017-01-25,1182248,1283500,LA,0.0684,1.15,0.529,pacific_life_insurance_company,0.0,101252,0.0
7030,504195808,2017-01-25,1180438,1300000,CA,0.0375,1.23,0.674,"situs_holdings,_llc",0.0,119562,0.0
7031,932415148,2017-01-25,1179270,1200000,ID,0.0471,1.31,0.713,gemsa,0.0,20730,0.0
7032,708239455,2017-01-25,1177400,1177400,TX,0.0457,1.49,0.775,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7033,10091428,2017-01-25,1174000,1174000,MA,0.0424,2.2,0.489,"berkeley_point_capital,_llc",0.0,0,0.0
7034,330032901,2017-01-25,1171257,1215000,WI,0.063,1.22,0.618,pacific_life_insurance_company,0.0,43743,0.0
7035,708557627,2017-01-25,1170252,1200000,NY,0.0386,1.32,0.772,keybank,0.0,29748,0.0
7036,708236847,2017-01-25,1168711,1200000,WA,0.042,1.28,0.79,keybank,0.0,31289,1.0
7037,708229255,2017-01-25,1167000,1167000,FL,0.0479,1.89,0.634,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7038,932415180,2017-01-25,1167494,1185000,MI,0.047,1.75,0.649,gemsa,0.0,17506,1.0
7039,504195816,2017-01-25,1156134,1200000,CA,0.04625,2.59,0.44,"situs_holdings,_llc",0.0,43866,0.0
7040,330020312,2017-01-25,1155573,1241500,LA,0.0712,1.15,0.561,pacific_life_insurance_company,0.0,85927,0.0
7041,708641822,2017-01-25,1155077,1226500,CA,0.0281,2.5,0.53,keybank,0.0,71423,0.0
7042,330029101,2017-01-25,1153129,1200000,LA,0.0741,1.7,0.307,pacific_life_insurance_company,0.0,46871,0.0
7043,708242081,2017-01-25,1150000,1150000,CA,0.0299,1.98,0.411,keybank,0.0,0,0.0
7044,30283181,2017-01-25,1145279,1350000,VA,0.0463,2.52,0.371,cwcapital,0.0,204721,0.0
7045,932415474,2017-01-25,1145000,1145000,TX,0.0479,1.33,0.795,gemsa,0.0,0,0.0
7046,330037401,2017-01-25,1144981,1175000,CT,0.0595,2.07,0.41,pacific_life_insurance_company,0.0,30019,0.0
7047,708561748,2017-01-25,1140941,1170000,MD,0.0385,1.31,0.648,keybank,0.0,29059,0.0
7048,708230385,2017-01-25,1139699,1175000,TX,0.04,1.79,0.724,keybank,0.0,35301,0.0
7049,504196146,2017-01-25,1138847,1185000,CA,0.0325,1.2,0.667,"situs_holdings,_llc",0.0,46153,0.0
7050,330021411,2017-01-25,1132262,1222500,ID,0.0694,1.17,0.213,pacific_life_insurance_company,0.0,90238,0.0
7051,330019911,2017-01-25,1130822,1224785,LA,0.0701,1.15,0.814,pacific_life_insurance_company,0.0,93963,1.0
7052,504196154,2017-01-25,1129096,1170000,CA,0.03625,1.2,0.502,"situs_holdings,_llc",0.0,40904,0.0
7053,330030401,2017-01-25,1118058,1170000,CA,0.061,1.29,0.154,pacific_life_insurance_company,0.0,51942,0.0
7054,330036301,2017-01-25,1112955,1146000,NC,0.0575,1.52,0.522,pacific_life_insurance_company,0.0,33045,0.0
7055,708241549,2017-01-25,1110000,1110000,TX,0.0436,1.26,0.689,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7056,330027801,2017-01-25,1107143,1170000,WI,0.0615,1.3,0.497,pacific_life_insurance_company,0.0,62857,0.0
7057,708241131,2017-01-25,1100000,1100000,CA,0.038,1.67,0.595,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7058,708558011,2017-01-25,1096000,1096000,CA,0.04,1.21,0.8,keybank,0.0,0,0.0
7059,708492177,2017-01-25,1093172,1130000,IL,0.0356,1.31,0.744,"greystone_servicing_corporation,_inc.",0.0,36828,0.0
7060,708154786,2017-01-25,1091010,1100000,NY,0.0313,1.41,0.667,gemsa,0.0,8990,1.0
7061,504195549,2017-01-25,1084839,1168335,CA,0.04,1.79,0.699,"situs_holdings,_llc",0.0,83496,0.0
7062,708247199,2017-01-25,1081371,1104000,OH,0.0454,1.45,0.799,keybank,0.0,22629,0.0
7063,330028601,2017-01-25,1075301,1125000,SC,0.07,1.25,0.342,pacific_life_insurance_company,0.0,49699,0.0
7064,330013601,2017-01-25,1071857,1172509,NY,0.069,2.55,0.29,pacific_life_insurance_company,0.0,100652,0.0
7065,330033501,2017-01-25,1071765,1115000,TX,0.0637,1.44,0.408,pacific_life_insurance_company,0.0,43235,0.0
7066,708560067,2017-01-25,1070648,1100000,NY,0.0313,1.47,0.666,keybank,0.0,29352,0.0
7067,330035501,2017-01-25,1068052,1100000,FL,0.0615,1.41,0.136,pacific_life_insurance_company,0.0,31948,0.0
7068,818100066,2017-01-25,1066432,1121000,FL,0.0464,1.25,0.447,cwcapital,0.0,54568,0.0
7069,708243126,2017-01-25,1059638,1066000,WA,0.0364,1.31,0.8,keybank,0.0,6362,0.0
7070,504196294,2017-01-25,1056611,1155000,CA,0.0425,1.42,0.619,"situs_holdings,_llc",0.0,98389,0.0
7071,504195794,2017-01-25,1054052,1150000,CA,0.0425,1.65,0.527,"situs_holdings,_llc",0.0,95948,0.0
7072,504195743,2017-01-25,1052031,1150000,CA,0.0425,1.25,0.523,"situs_holdings,_llc",0.0,97969,0.0
7073,330033301,2017-01-25,1051295,1090000,WI,0.062,1.4,0.515,pacific_life_insurance_company,0.0,38705,1.0
7074,708242529,2017-01-25,1050590,1075000,NC,0.0432,1.42,0.747,"arbor_commercial_mortgage,_llc",0.0,24410,0.0
7075,708642063,2017-01-25,1050000,1050000,CA,0.0341,1.32,0.75,keybank,0.0,0,0.0
7076,708561365,2017-01-25,1050000,1050000,CA,0.041,2.02,0.447,keybank,0.0,0,0.0
7077,708641814,2017-01-25,1048077,1100000,CA,0.0427,1.31,0.565,keybank,0.0,51923,0.0
7078,708558070,2017-01-25,1048000,1048000,CA,0.0396,1.39,0.8,keybank,0.0,0,0.0
7079,708240178,2017-01-25,1046259,1075000,TX,0.0376,1.34,0.743,keybank,0.0,28741,1.0
7080,304611089,2017-01-25,1045051,1075000,NY,0.0412,3.47,0.181,wells_fargo_bank,0.0,29949,0.0
7081,708555527,2017-01-25,1045000,1045000,DC,0.0393,1.23,0.726,"greystone_servicing_corporation,_inc.",0.0,0,0.0
7082,708239722,2017-01-25,1044291,1070000,OH,0.0432,1.45,0.795,"arbor_commercial_mortgage,_llc",0.0,25709,0.0
7083,932338380,2017-01-25,1040000,1040000,FL,0.0442,1.42,0.782,gemsa,0.0,0,0.0
7084,708558003,2017-01-25,1038000,1038000,CA,0.04,1.21,0.769,keybank,0.0,0,0.0
7085,708235298,2017-01-25,1037629,1048000,IL,0.0307,1.56,0.8,keybank,0.0,10371,0.0
7086,330023001,2017-01-25,1032124,1096000,AZ,0.0749,1.23,0.482,pacific_life_insurance_company,0.0,63876,0.0
7087,932339697,2017-01-25,1028741,1050000,TX,0.0389,1.71,0.699,gemsa,0.0,21259,0.0
7088,932339816,2017-01-25,1025000,1025000,FL,0.0461,1.34,0.717,gemsa,0.0,0,0.0
7089,708239277,2017-01-25,1024651,1050000,IA,0.0368,1.62,0.749,"arbor_commercial_mortgage,_llc",0.0,25349,0.0
7090,708236928,2017-01-25,1022760,1050000,CA,0.0392,1.26,0.645,"arbor_commercial_mortgage,_llc",0.0,27240,0.0
7091,708233546,2017-01-25,1016309,1050000,NY,0.0336,1.3,0.758,keybank,0.0,33691,0.0
7092,708230857,2017-01-25,1015920,1048000,TX,0.039,1.64,0.793,keybank,0.0,32080,1.0
7093,708225608,2017-01-25,1014246,1030000,TX,0.0409,1.31,0.798,"arbor_commercial_mortgage,_llc",0.0,15754,0.0
7094,330029401,2017-01-25,1012013,1050000,KY,0.0769,1.43,0.627,pacific_life_insurance_company,0.0,37987,0.0
7095,330031601,2017-01-25,1009711,1050000,IN,0.0645,1.59,0.198,pacific_life_insurance_company,0.0,40289,0.0
7096,932414370,2017-01-25,1007256,1010000,GA,0.0411,1.25,0.762,gemsa,0.0,2744,0.0
7097,301561076,2017-01-25,1003762,1060000,NY,0.0477,1.96,0.445,keybank,0.0,56238,0.0
7098,330036101,2017-01-25,1001865,1031777,SC,0.0572,1.36,0.477,pacific_life_insurance_company,0.0,29912,0.0
7099,708230539,2017-01-25,1000000,1000000,MI,0.0444,4.29,0.417,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7100,708230822,2017-01-25,1000000,1000000,TX,0.0395,2.02,0.49,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7101,708641970,2017-01-25,1000000,1000000,CA,0.032,1.39,0.725,keybank,0.0,0,0.0
7102,708642462,2017-01-25,1000000,1000000,CA,0.0385,1.45,0.639,keybank,0.0,0,0.0
7103,708642470,2017-01-25,1000000,1000000,CA,0.0385,1.43,0.617,keybank,0.0,0,0.0
7104,708642489,2017-01-25,1000000,1000000,CA,0.0395,1.24,0.69,keybank,0.0,0,0.0
7105,708642497,2017-01-25,1000000,1000000,CA,0.0395,1.24,0.69,keybank,0.0,0,0.0
7106,708232337,2017-01-25,1000000,1000000,IL,0.0387,1.43,0.8,keybank,0.0,0,0.0
7107,932337929,2017-01-25,1000000,1000000,TX,0.046,1.27,0.8,gemsa,0.0,0,0.0
7108,708246583,2017-01-25,1000000,1000000,CA,0.0398,1.2,0.8,"arbor_commercial_mortgage,_llc",0.0,0,0.0
7109,708641830,2017-01-25,995836,1050000,CA,0.0306,1.28,0.612,keybank,0.0,54164,0.0
7110,708642179,2017-01-25,992561,1050000,CA,0.0418,1.3,0.545,keybank,0.0,57439,0.0
7111,708242014,2017-01-25,992008,1000000,NJ,0.0325,1.27,0.769,"arbor_commercial_mortgage,_llc",0.0,7992,0.0
7112,708639968,2017-01-25,989756,1000000,FL,0.0374,1.35,0.769,keybank,0.0,10244,0.0
7113,708639984,2017-01-25,989756,1000000,FL,0.0374,1.57,0.27,keybank,0.0,10244,0.0
7114,708491421,2017-01-25,984929,1000000,NJ,0.036,1.27,0.8,"greystone_servicing_corporation,_inc.",0.0,15071,0.0
7115,330039101,2017-01-25,979732,1000000,IN,0.0587,1.36,0.588,pacific_life_insurance_company,0.0,20268,1.0
7116,708246621,2017-01-25,978204,1000000,MI,0.0453,1.53,0.739,keybank,0.0,21796,0.0
7117,330038401,2017-01-25,977406,1000000,FL,0.0585,3.11,0.12,pacific_life_insurance_company,0.0,22594,0.0
7118,708237495,2017-01-25,977031,1000000,FL,0.0455,1.58,0.797,keybank,0.0,22969,0.0
7119,708642071,2017-01-25,975000,975000,CA,0.0341,1.28,0.75,keybank,0.0,0,0.0
7120,330028101,2017-01-25,972660,1017000,GA,0.0721,1.58,0.235,pacific_life_insurance_company,0.0,44340,0.0
