,loan_id,dlq_status_text,distributiondate,actual_balance,original_note_amount,state,note_rate,dscr_(ncf)
58,10074287,100,01/25/2017,86867000,86867000,CA,0.0342,2.69
59,10074292,100,01/25/2017,86532090,90000000,PA,0.0342,1.38
60,10097995,100,01/25/2017,86510000,86510000,PA,0.0399,1.92
61,301561001,100,01/25/2017,86467371,92550000,CA,0.0359,1.406
62,30308280,100,01/25/2017,86171461,92000000,CA,0.0312,1.54
63,30308281,100,01/25/2017,85198437,91000000,CA,0.0308,1.7
64,10059172,100,01/25/2017,85000000,85000000,CA,0.055,0.81
65,301151002,100,01/25/2017,84997465,85702000,CA,0.0403,2.322
66,10062287,100,01/25/2017,84939314,85050000,NY,0.041,2.23
67,10073811,100,01/25/2017,84000000,84000000,VA,0.0315,2.6
68,457000001,100,01/25/2017,83849569,89722000,CA,0.0549,1.826
69,10054731,100,01/25/2017,83387194,89914000,MA,0.0557,1.66
70,300651003,100,01/25/2017,83242464,84367000,NJ,0.037,1.873
71,30309838,100,01/25/2017,83000000,83000000,MD,0.026237,3.03
72,10098665,100,01/25/2017,82500000,82500000,NY,0.0372,2.2
73,30308282,100,01/25/2017,82389697,88000000,CA,0.0308,1.46
74,304901101,100,01/25/2017,81980000,81980000,VA,0.0348,1.684
75,302781001,100,01/25/2017,81500000,81500000,FL,0.0452,2.267
76,838100001,100,01/25/2017,79709420,82926000,CT,0.0499,1.463
77,456000002,100,01/25/2017,79486477,88000000,PA,0.0555,1.375
78,10081397,100,01/25/2017,79320033,85000000,MI,0.0362,2.41
79,689100001,100,01/25/2017,78385321,84000000,MD,0.0446,1.27
80,303681002,100,01/25/2017,77440000,77440000,MD,0.0357,2.181
81,304611001,100,01/25/2017,76111000,76111000,CA,0.0404,2.066
82,833100002,100,01/25/2017,76104817,80500000,VA,0.0401,1.186
83,10081017,100,01/25/2017,75881000,75881000,OH,0.0475,1.6
84,818100001,100,01/25/2017,75689550,78650000,VA,0.0401,1.447
85,10093640,100,01/25/2017,75618000,75618000,MA,0.0379,2.05
86,10102889,100,01/25/2017,74255000,74255000,CA,0.0386,1.96
87,504150588,100,01/25/2017,74037053,80000000,VA,0.0598,1.4
88,10064064,100,01/25/2017,73744000,73744000,CA,0.0609,1.6
89,300911002,100,01/25/2017,73386943,79020000,CA,0.0324,1.549
90,30305799,100,01/25/2017,72640446,77426000,CA,0.029237,1.7
91,456000004,100,01/25/2017,71623417,80000000,NY,0.0518,1.26
92,10096995,100,01/25/2017,71500000,71500000,IL,0.025837,2.71
93,10093492,100,01/25/2017,70500000,70500000,MA,0.0337,2.55
94,10093492,100,01/25/2017,70500000,70500000,MD,0.0337,2.55
95,10073947,100,01/25/2017,70300000,70300000,WA,0.0352,2.38
96,10069457,100,01/25/2017,70018618,73100000,VA,0.0338,1.27
97,10064065,100,01/25/2017,70000000,70000000,NJ,0.057,1.93
98,820107627,100,01/25/2017,70000000,70000000,NY,0.0377,1.84
99,862100001,100,01/25/2017,69789249,73545000,VA,0.0484,1.432
100,291000009,100,01/25/2017,69741027,71104000,MD,0.0384,1.84
101,10082867,100,01/25/2017,69330000,69330000,FL,0.029837,3.15
102,301451001,100,01/25/2017,68500000,68500000,MD,0.0311,3.067
103,10096468,100,01/25/2017,68500000,68500000,VA,0.0401,1.58
104,301901001,100,01/25/2017,68387051,71786000,WI,0.0464,1.362
105,889100002,100,01/25/2017,126432589,72030000,FL,0.0449,1.573
106,305331001,100,01/25/2017,68211207,70000000,HI,0.0337,1.558
107,968711731,100,01/25/2017,68096300,87300000,NY,0.0509,2.284
108,10073761,100,01/25/2017,68083000,68083000,CA,0.0369,2.01
109,302841103,100,01/25/2017,68005680,70500000,CT,0.027637,1.875
110,305331002,100,01/25/2017,67900000,67900000,IL,0.0327,2.705
111,300701002,100,01/25/2017,67804910,70000000,VA,0.0377,1.301
112,30310423,100,01/25/2017,67750000,33875000,TX,0.029637,1.21
113,30308554,100,01/25/2017,66280000,66280000,GA,0.026237,3.67
114,10082644,100,01/25/2017,66238097,67768000,TX,0.0435,1.75
115,303171002,100,01/25/2017,66190391,66460000,TX,0.0407,1.944
116,302521001,100,01/25/2017,66027302,66987000,MA,0.0443,1.527
117,10096469,100,01/25/2017,65825000,65825000,IN,0.0421,2.46
118,30284998,100,01/25/2017,65715485,70795000,CA,0.0431,2.69
119,714100001,100,01/25/2017,65455168,68801000,WA,0.034,1.27
120,300501002,100,01/25/2017,65347161,71500000,CA,0.0297,1.575
